,CountryName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns
404,Hungary,20210208,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
405,Hungary,20210209,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
406,Hungary,20210210,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
407,Hungary,20210211,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
408,Hungary,20210212,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
409,Hungary,20210213,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
410,Hungary,20210214,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
411,Hungary,20210215,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
412,Hungary,20210216,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
413,Hungary,20210217,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
414,Hungary,20210218,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
415,Hungary,20210219,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
416,Hungary,20210220,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
417,Hungary,20210221,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
418,Hungary,20210222,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
419,Hungary,20210223,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
420,Hungary,20210224,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
421,Hungary,20210225,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
422,Hungary,20210226,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
423,Hungary,20210227,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
424,Hungary,20210228,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
425,Hungary,20210301,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
426,Hungary,20210302,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
427,Hungary,20210303,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
428,Hungary,20210304,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
429,Hungary,20210305,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
430,Hungary,20210306,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
431,Hungary,20210307,2.0,2.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
432,Hungary,20210308,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
433,Hungary,20210309,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
434,Hungary,20210310,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
435,Hungary,20210311,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
436,Hungary,20210312,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
437,Hungary,20210313,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
438,Hungary,20210314,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
439,Hungary,20210315,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
440,Hungary,20210316,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
441,Hungary,20210317,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
442,Hungary,20210318,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
443,Hungary,20210319,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
444,Hungary,20210320,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
445,Hungary,20210321,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
446,Hungary,20210322,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
447,Hungary,20210323,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
448,Hungary,20210324,3.0,3.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0
