date;epoch;fraction_mask;fraction_travel_abroad;fraction_travel_settlement;infectednum
2021-02-25;1614207601;0.8971520156873485;0.0314871503800618;0.17196527818442345;4385
2021-02-26;1614294001;0.9027441525753914;0.03046576645334951;0.12595062294702394;4668
2021-02-27;1614380401;0.8933009643806996;0.03021205355066399;0.19952314849966057;4948
2021-02-28;1614466801;0.8398156008997091;0.029402906888153644;0.11886623322280904;4469
2021-03-01;1614553201;0.701483978462823;0.021485342212906707;0.1966918842023497;4326
2021-03-02;1614639601;0.8144161006771077;0.028818843345568064;0.15553494537086293;2764
2021-03-03;1614726001;0.883551937689409;0.024333035961342217;0.1813344512151291;4211
2021-03-04;1614812401;0.9060454080260053;0.024088613746183884;0.14683746538231768;6278
2021-03-05;1614898801;0.8937530973287562;0.006511272784458699;0.22429565340821117;6369
2021-03-06;1614985201;0.9358528328431743;0.03243494322240257;0.15164914349075478;7269
2021-03-07;1615071601;0.6452724906558175;0.027565116259360763;0.09416519650875184;6201
2021-03-08;1615158001;0.7436193681479464;0.02650490517772594;0.14343013112584158;2696
2021-03-09;1615244401;0.8115517506796167;0.026430731540061456;0.13714338899565653;6494
2021-03-10;1615330801;0.9013985925941062;0.028076650046656364;0.10418598970087128;5653
2021-03-11;1615417201;0.8433639849933438;0.008618822639702083;0.12834406347992608;8312
2021-03-12;1615503601;0.9311805372400457;0.028398707788913923;0.22658496349487947;9011
2021-03-13;1615590001;0.9357567557198776;0.004579846820597795;0.1237335169044279;9444
2021-03-14;1615676401;0.892738063611827;0.025556476267895263;0.10522159271957494;8863
2021-03-15;1615762801;0.7480246685189204;0.016341719000939874;0.06753983500460195;7706
2021-03-16;1615849201;0.5756677907818094;0.029799172248017442;0.07310069017632641;4926
2021-03-17;1615935601;0.8907055940710361;0.027149281899464306;0.09072350157359357;3456
2021-03-18;1616022001;0.90978477927085;0.004907148124490831;0.12239782892071233;6502
2021-03-19;1616108401;0.9196390175559873;0.03559230337042843;0.13885505292134373;10759
2021-03-20;1616194801;0.8964729118042802;0.02687742920919148;0.15954370342141397;11132
2021-03-21;1616281201;0.8607260105551451;0.03146075542511509;0.11502201210784702;10625
2021-03-22;1616367601;0.7749731464073918;0.028392602779621086;0.10302980474390555;9046
2021-03-23;1616454001;0.8317442404443218;0.029553271179453937;0.08914865803143503;5481
2021-03-24;1616540401;0.9227698180496031;0.027772404465761822;0.11720843228659793;7587
2021-03-25;1616626801;0.921218670586293;0.03256840599203112;0.12479118041737455;9637
2021-03-26;1616713201;0.9280002894384703;0.02884563186090453;0.15353999172490304;11265
2021-03-27;1616799601;0.9402750255761629;0.031521480970850384;0.14388275228912792;10167
2021-03-28;1616886001;0.8968464473894598;0.03000353200200646;0.18777911066321523;9082
2021-03-29;1616972401;0.7847202891221199;0.029111509812336227;0.12445217238036496;7263
2021-03-30;1617058801;0.9576340234512138;0.030819363229694526;0.14119567777548972;4609
2021-03-31;1617145201;0.8763344018224251;0.03394175183960211;0.1239204047707584;6700
2021-04-01;1617231601;0.8850657356350892;0.0096021088400031;0.17051156908550433;9288
2021-04-02;1617318001;0.8873544296057317;0.03104119751933573;0.1809475973328995;9055
2021-04-03;1617404401;0.751071690452081;0.005850781573904304;0.06899837007134736;8637
2021-04-04;1617490801;0.8232360053595118;0.009267082361791459;0.13941818341837292;6566
2021-04-05;1617577201;0.5774561946002211;0.03443810917229992;0.0867219479308374;3874
2021-04-06;1617663601;0.495404123430789;0.03444933079070355;0.17485347813142424;1890
2021-04-07;1617750001;0.9241938840560915;0.031191689412095658;0.10460464732203355;1933
2021-04-08;1617836401;0.8421518440395137;0.029107605585537752;0.15231500346138285;4814
2021-04-09;1617922801;0.8789319565792668;0.037748102089010215;0.22200625388885345;7325
2021-04-10;1618009201;0.9266847537486761;0.03198145822434392;0.14448889311260465;8053
2021-04-11;1618095601;0.7070220695416635;0.02727564627334731;0.15228717645696835;6296
2021-04-12;1618182001;0.7276673422575283;0.033339504222587316;0.07244816323877232;5077
2021-04-13;1618268401;0.9388179948397225;0.005954015064855657;0.14488602957343827;2837
2021-04-14;1618354801;0.9152496428743895;0.033583371860261876;0.10137580323757692;3597
2021-04-15;1618441201;0.8946543852837642;0.035806111914971774;0.09440902696753689;5307
2021-04-16;1618527601;0.9457924310236627;0.03499819372509378;0.1547344742271728;5216
2021-04-17;1618614001;0.9212878893453011;0.030740366422538523;0.17219050604750655;4604
2021-04-18;1618700401;0.6961202015974365;0.031040222161951507;0.13761542205872992;3706
2021-04-19;1618786801;0.7537178990913616;0.04140965840191736;0.08359099870353;2680
2021-04-20;1618873201;0.9227077846182119;0.03618592376185502;0.10565697354576092;1645
2021-04-21;1618959601;0.8856710309736792;0.036822184440686134;0.17258570556922695;2527
2021-04-22;1619046001;0.9431358326155961;0.0061019093599470955;0.17794828477270208;3607
2021-04-23;1619132401;0.8987537754726043;0.03289031014148439;0.16378670833100933;3427
2021-04-24;1619218801;0.9329642775383098;0.00661226946320372;0.13698212623032827;2796
2021-04-25;1619305201;0.8115391740880111;0.00886299766735486;0.1158283150240658;2328
2021-04-26;1619391601;0.6748405589943547;0.048419198980691205;0.2150543486493908;1936
2021-04-27;1619478001;0.9340834623669448;0.03516056478404208;0.17605061925349258;1253
2021-04-28;1619564401;0.9444714461967318;0.03704464980659144;0.18642981572355732;1692
2021-04-29;1619650801;0.9362361705680168;0.04000536373600961;0.1851062967487358;2584
2021-04-30;1619737201;0.9033807178958078;0.035792236984100605;0.10762346498038272;2365
2021-05-01;1619823601;0.856723382454081;0.029552623652786863;0.2055375196367473;1951
2021-05-02;1619910001;0.5867232296052659;0.0027010387876296037;0.1651445117128035;1593
2021-05-03;1619996401;0.5312158756587856;0.04155670464681622;0.23192051661777843;1219
2021-05-04;1620082801;0.8041055223880563;0.036404945831216486;0.22303519773715214;726
2021-05-05;1620169201;0.8798571365066113;0.03783235108302154;0.16711863707414576;1130
2021-05-06;1620255601;0.8086236000223257;0.04264109101944819;0.25551561490413827;1680
2021-05-07;1620342001;0.8573399839948639;0.006498063910804241;0.18855730228226172;1541
2021-05-08;1620428401;0.8897770248304308;0.034163772689647695;0.1439117227706896;1376
2021-05-09;1620514801;0.6829923215234611;0.03766968213966399;0.2578752983521993;1145
2021-05-10;1620601201;0.6594716390971057;0.041170708704199435;0.18019041538569838;677
2021-05-11;1620687601;0.9318105885253195;0.037943014993274335;0.19810903184396275;493
2021-05-12;1620774001;0.9130648071996731;0.03500985988379745;0.2119717297506321;905
2021-05-13;1620860401;0.941071620682505;0.04103638113748491;0.21752379320765072;1416
